,sa2_code,sa2_name,healthcare,break and enter,schools,accommodation,retail,liveability
178,121021577,Hornsby - East,0.42464164771350243,0.1316151532908193,0.06838040555275172,0.31397231120653085,0.6033863133251536,0.7822395681147613
179,125031479,Chester Hill - Sefton,-0.1958786455557873,0.8463843401298633,-0.42027954060510925,-0.48113588772300153,0.06718763577579975,0.13279247021883675
180,121021578,Hornsby - West,-0.10818649073966101,-0.8466330445715423,0.5826212448578175,-0.17679406489518026,-0.2145456408612645,0.7170201181880866
181,125031480,Fairfield - East,-0.30287212059160323,1.608910037805863,-0.30387691729010097,-0.5632174980323058,-0.017289114046771577,0.05753172693733896
182,125031481,Granville - Clyde,-0.23484153989680587,0.429337427848727,-0.3200461444749876,-0.038431136279724255,0.1285983181801928,0.2902731234563204
183,125031482,Greystanes - Pemulwuy,-0.2475752414297766,-0.14400713051739394,-0.761012372872363,-0.40303789251719313,-0.2863086395362603,0.17451980857412996
184,121041417,North Sydney - Lavender Bay,0.921322992607076,1.1924805747791232,-0.422469564481645,3.7188937707355696,1.4154241850428506,0.9883495406071693
185,122011418,Balgowlah - Clontarf - Seaforth,0.04733323456896272,0.45113149745146613,-0.8230891336628358,0.1728872210804457,-0.11577749763061414,0.23689517325728274
186,122011419,Manly - Fairlight,0.11169762031258107,0.49644838308804384,-0.7684468963042171,0.6030641365933131,-0.018235704968086738,0.36161320219286336
187,122021420,Avalon - Palm Beach,-0.042945577484863315,-0.9451336063512434,-0.9333432487674191,-0.04651817079603048,0.19364563589333217,0.5289606096139997
188,122021421,Bayview - Elanora Heights,-0.21396792363274902,-1.1591826978268789,-0.17081440750091187,-0.2749386934545533,-0.01785936142670248,0.6181261659180823
189,122031424,Beacon Hill - Narraweena,-0.22735410188906047,0.11331209266544358,-0.5740042971415293,-0.3468284046471322,-0.26849687183166676,0.1779943049536132
190,122031425,Cromer,-0.22151733034091137,-0.7516920395206222,0.09963708725456681,-0.4702383784347672,-0.15553399216714617,0.5010098550849442
191,122031426,Dee Why - North Curl Curl,-0.003242796286702108,0.7655651805808688,-0.7327224921572355,-0.07535670639958551,-0.21553008427237244,0.1427766160061517
192,122031427,Forestville - Killarney Heights,-0.08695988048481655,-0.9548805473546054,-0.5224177119349857,-0.23333460937812603,-0.11167576413654699,0.5001231453525425
193,122031428,Frenchs Forest - Belrose,-0.13152338819919193,-1.0216448517916852,-0.3446349990738485,-0.14980563816439937,-0.0864677738974278,0.5766931645505738
194,122031429,Freshwater - Brookvale,0.06185080772091065,0.7101681712557463,-0.4536673566675236,0.3081312284199379,0.8416798798684327,0.5119543184524943
195,122031430,Manly Vale - Allambie Heights,-0.10209441573384855,-0.2281890929150759,-0.4040228305138057,-0.3624998721672722,-0.3278753736183568,0.27521879988129955
196,122031431,Narrabeen - Collaroy,-0.1869281572737712,0.23381198763359018,-0.8568710632811314,-0.2379110026997195,-0.2679940439173732,0.14386949067646324
197,122031432,Terrey Hills - Duffys Forest,-0.05416684771454619,-1.2126532891881379,3.050632084476142,0.5358926148950134,0.1589874021502383,0.9926377378808801
198,123011433,Camden - Ellis Lane,0.004057843984285968,-1.2126532891881379,-0.30839830923598427,0.009701820966300227,-0.08954605821370396,0.6960310231965166
199,123011434,Elderslie - Harrington Park,-0.16265780366806168,-1.0523437827547495,-0.5024294080977108,-0.3138416053033189,-0.24210802272792045,0.4579264635531434
